project_id,title,country,climate_bin,typology,massing_type,wwr_band,image_ids,plan_ids,tags,lat,lon
p_basilica_di_massenzio_exhibition_pathway_1035088_exteriors_p_basilica_di_massenzio_exhibition_pathway_1035088,Basilica Di Massenzio Exhibition Pathway 1035088 Exteriors P Basilica Di Massenzio Exhibition Pathway,unknown,unknown,unknown,unknown,unknown,"['i_p_basilica_di_massenzio_exhibition_pathway_1035088_exteriors_p_basilica_di_massenzio_exhibition_pathway_1035088_p_basilica_di_massenzio_exhibition_pathway_1035088_exteriors_p_basilica_di_massenzio_exhibition_pathway_1035088_exterior_1', 'i_p_basilica_di_massenzio_exhibition_pathway_1035088_exteriors_p_basilica_di_massenzio_exhibition_pathway_1035088_p_basilica_di_massenzio_exhibition_pathway_1035088_exteriors_p_basilica_di_massenzio_exhibition_pathway_1035088_exterior_2']",[],[],41.8967068,12.4822025
p_basilica_di_massenzio_exhibition_pathway_1035088_interiors_p_basilica_di_massenzio_exhibition_pathway_1035088,Basilica Di Massenzio Exhibition Pathway 1035088 Interiors P Basilica Di Massenzio Exhibition Pathway,unknown,unknown,unknown,unknown,unknown,"['i_p_basilica_di_massenzio_exhibition_pathway_1035088_interiors_p_basilica_di_massenzio_exhibition_pathway_1035088_p_basilica_di_massenzio_exhibition_pathway_1035088_interiors_p_basilica_di_massenzio_exhibition_pathway_1035088_interior_1', 'i_p_basilica_di_massenzio_exhibition_pathway_1035088_interiors_p_basilica_di_massenzio_exhibition_pathway_1035088_p_basilica_di_massenzio_exhibition_pathway_1035088_interiors_p_basilica_di_massenzio_exhibition_pathway_1035088_interior_2']",[],[],41.8967068,12.4822025
p_beijing_751_library_do_union_architectur_1020683_diagrams_p_beijing_751_library_do_union_architectur_1020683,Beijing 751 Library Do Union Architectur 1020683 Diagrams P Beijing 751 Library Do Union Architectur,unknown,unknown,unknown,unknown,unknown,"['i_p_beijing_751_library_do_union_architectur_1020683_diagrams_p_beijing_751_library_do_union_architectur_1020683_p_beijing_751_library_do_union_architectur_1020683_diagrams_p_beijing_751_library_do_union_architectur_1020683_diagram_1', 'i_p_beijing_751_library_do_union_architectur_1020683_diagrams_p_beijing_751_library_do_union_architectur_1020683_p_beijing_751_library_do_union_architectur_1020683_diagrams_p_beijing_751_library_do_union_architectur_1020683_diagram_2', 'i_p_beijing_751_library_do_union_architectur_1020683_diagrams_p_beijing_751_library_do_union_architectur_1020683_p_beijing_751_library_do_union_architectur_1020683_diagrams_p_beijing_751_library_do_union_architectur_1020683_diagram_3']",[],[],39.904211,116.407395
p_beijing_751_library_do_union_architectur_1020683_exteriors_p_beijing_751_library_do_union_architectur_1020683,Beijing 751 Library Do Union Architectur 1020683 Exteriors P Beijing 751 Library Do Union Architectur,unknown,unknown,unknown,unknown,unknown,"['i_p_beijing_751_library_do_union_architectur_1020683_exteriors_p_beijing_751_library_do_union_architectur_1020683_p_beijing_751_library_do_union_architectur_1020683_exteriors_p_beijing_751_library_do_union_architectur_1020683_exterior_1', 'i_p_beijing_751_library_do_union_architectur_1020683_exteriors_p_beijing_751_library_do_union_architectur_1020683_p_beijing_751_library_do_union_architectur_1020683_exteriors_p_beijing_751_library_do_union_architectur_1020683_exterior_2']",[],[],39.904211,116.407395
p_beijing_751_library_do_union_architectur_1020683_interiors_p_beijing_751_library_do_union_architectur_1020683,Beijing 751 Library Do Union Architectur 1020683 Interiors P Beijing 751 Library Do Union Architectur,unknown,unknown,unknown,unknown,unknown,"['i_p_beijing_751_library_do_union_architectur_1020683_interiors_p_beijing_751_library_do_union_architectur_1020683_p_beijing_751_library_do_union_architectur_1020683_interiors_p_beijing_751_library_do_union_architectur_1020683_interior_1', 'i_p_beijing_751_library_do_union_architectur_1020683_interiors_p_beijing_751_library_do_union_architectur_1020683_p_beijing_751_library_do_union_architectur_1020683_interiors_p_beijing_751_library_do_union_architectur_1020683_interior_2']",[],[],39.904211,116.407395
p_beijing_sub_center_library_sn_hetta_1024024_diagrams_p_beijing_sub_center_library_sn_hetta_1024024,Beijing Sub Center Library Sn Hetta 1024024 Diagrams P Beijing Sub Center Library Sn Hetta,unknown,unknown,unknown,unknown,unknown,"['i_p_beijing_sub_center_library_sn_hetta_1024024_diagrams_p_beijing_sub_center_library_sn_hetta_1024024_p_beijing_sub_center_library_sn_hetta_1024024_diagrams_p_beijing_sub_center_library_sn_hetta_1024024_diagram_1', 'i_p_beijing_sub_center_library_sn_hetta_1024024_diagrams_p_beijing_sub_center_library_sn_hetta_1024024_p_beijing_sub_center_library_sn_hetta_1024024_diagrams_p_beijing_sub_center_library_sn_hetta_1024024_diagram_2']",[],[],39.7485799,116.5629299
p_beijing_sub_center_library_sn_hetta_1024024_exteriors_p_beijing_sub_center_library_sn_hetta_1024024,Beijing Sub Center Library Sn Hetta 1024024 Exteriors P Beijing Sub Center Library Sn Hetta,unknown,unknown,unknown,unknown,unknown,"['i_p_beijing_sub_center_library_sn_hetta_1024024_exteriors_p_beijing_sub_center_library_sn_hetta_1024024_p_beijing_sub_center_library_sn_hetta_1024024_exteriors_p_beijing_sub_center_library_sn_hetta_1024024_exterior_1', 'i_p_beijing_sub_center_library_sn_hetta_1024024_exteriors_p_beijing_sub_center_library_sn_hetta_1024024_p_beijing_sub_center_library_sn_hetta_1024024_exteriors_p_beijing_sub_center_library_sn_hetta_1024024_exterior_2']",[],[],39.7485799,116.5629299
p_beijing_sub_center_library_sn_hetta_1024024_interiors_p_beijing_sub_center_library_sn_hetta_1024024,Beijing Sub Center Library Sn Hetta 1024024 Interiors P Beijing Sub Center Library Sn Hetta,unknown,unknown,unknown,unknown,unknown,"['i_p_beijing_sub_center_library_sn_hetta_1024024_interiors_p_beijing_sub_center_library_sn_hetta_1024024_p_beijing_sub_center_library_sn_hetta_1024024_interiors_p_beijing_sub_center_library_sn_hetta_1024024_interior_1', 'i_p_beijing_sub_center_library_sn_hetta_1024024_interiors_p_beijing_sub_center_library_sn_hetta_1024024_p_beijing_sub_center_library_sn_hetta_1024024_interiors_p_beijing_sub_center_library_sn_hetta_1024024_interior_2', 'i_p_beijing_sub_center_library_sn_hetta_1024024_interiors_p_beijing_sub_center_library_sn_hetta_1024024_p_beijing_sub_center_library_sn_hetta_1024024_interiors_p_beijing_sub_center_library_sn_hetta_1024024_interior_3', 'i_p_beijing_sub_center_library_sn_hetta_1024024_interiors_p_beijing_sub_center_library_sn_hetta_1024024_p_beijing_sub_center_library_sn_hetta_1024024_interiors_p_beijing_sub_center_library_sn_hetta_1024024_interior_4']",[],[],39.7485799,116.5629299
p_bloomberg_student_center_big_rockwell_gr_1035127_exteriors_p_bloomberg_student_center_big_rockwell_gr_1035127,Bloomberg Student Center Big Rockwell Gr 1035127 Exteriors P Bloomberg Student Center Big Rockwell Gr,unknown,unknown,unknown,unknown,unknown,"['i_p_bloomberg_student_center_big_rockwell_gr_1035127_exteriors_p_bloomberg_student_center_big_rockwell_gr_1035127_p_bloomberg_student_center_big_rockwell_gr_1035127_exteriors_p_bloomberg_student_center_big_rockwell_gr_1035127_exterior_1', 'i_p_bloomberg_student_center_big_rockwell_gr_1035127_exteriors_p_bloomberg_student_center_big_rockwell_gr_1035127_p_bloomberg_student_center_big_rockwell_gr_1035127_exteriors_p_bloomberg_student_center_big_rockwell_gr_1035127_exterior_2', 'i_p_bloomberg_student_center_big_rockwell_gr_1035127_exteriors_p_bloomberg_student_center_big_rockwell_gr_1035127_p_bloomberg_student_center_big_rockwell_gr_1035127_exteriors_p_bloomberg_student_center_big_rockwell_gr_1035127_exterior_3', 'i_p_bloomberg_student_center_big_rockwell_gr_1035127_exteriors_p_bloomberg_student_center_big_rockwell_gr_1035127_p_bloomberg_student_center_big_rockwell_gr_1035127_exteriors_p_bloomberg_student_center_big_rockwell_gr_1035127_exterior_4', 'i_p_bloomberg_student_center_big_rockwell_gr_1035127_exteriors_p_bloomberg_student_center_big_rockwell_gr_1035127_p_bloomberg_student_center_big_rockwell_gr_1035127_exteriors_p_bloomberg_student_center_big_rockwell_gr_1035127_exterior_5']",[],[],39.2905023,-76.6104072
p_bloomberg_student_center_big_rockwell_gr_1035127_interiors_p_bloomberg_student_center_big_rockwell_gr_1035127,Bloomberg Student Center Big Rockwell Gr 1035127 Interiors P Bloomberg Student Center Big Rockwell Gr,unknown,unknown,unknown,unknown,unknown,"['i_p_bloomberg_student_center_big_rockwell_gr_1035127_interiors_p_bloomberg_student_center_big_rockwell_gr_1035127_p_bloomberg_student_center_big_rockwell_gr_1035127_interiors_p_bloomberg_student_center_big_rockwell_gr_1035127_interior_1', 'i_p_bloomberg_student_center_big_rockwell_gr_1035127_interiors_p_bloomberg_student_center_big_rockwell_gr_1035127_p_bloomberg_student_center_big_rockwell_gr_1035127_interiors_p_bloomberg_student_center_big_rockwell_gr_1035127_interior_2', 'i_p_bloomberg_student_center_big_rockwell_gr_1035127_interiors_p_bloomberg_student_center_big_rockwell_gr_1035127_p_bloomberg_student_center_big_rockwell_gr_1035127_interiors_p_bloomberg_student_center_big_rockwell_gr_1035127_interior_3', 'i_p_bloomberg_student_center_big_rockwell_gr_1035127_interiors_p_bloomberg_student_center_big_rockwell_gr_1035127_p_bloomberg_student_center_big_rockwell_gr_1035127_interiors_p_bloomberg_student_center_big_rockwell_gr_1035127_interior_4']",[],[],39.2905023,-76.6104072
p_brixen_public_library_carlana_mezzalira_1026833_diagrams_p_brixen_public_library_carlana_mezzalira_1026833,Brixen Public Library Carlana Mezzalira 1026833 Diagrams P Brixen Public Library Carlana Mezzalira,unknown,unknown,unknown,unknown,unknown,"['i_p_brixen_public_library_carlana_mezzalira_1026833_diagrams_p_brixen_public_library_carlana_mezzalira_1026833_p_brixen_public_library_carlana_mezzalira_1026833_diagrams_p_brixen_public_library_carlana_mezzalira_1026833_diagram_1', 'i_p_brixen_public_library_carlana_mezzalira_1026833_diagrams_p_brixen_public_library_carlana_mezzalira_1026833_p_brixen_public_library_carlana_mezzalira_1026833_diagrams_p_brixen_public_library_carlana_mezzalira_1026833_diagram_2', 'i_p_brixen_public_library_carlana_mezzalira_1026833_diagrams_p_brixen_public_library_carlana_mezzalira_1026833_p_brixen_public_library_carlana_mezzalira_1026833_diagrams_p_brixen_public_library_carlana_mezzalira_1026833_diagram_3']",[],[],46.7104236,11.6524696
p_brixen_public_library_carlana_mezzalira_1026833_exteriors_p_brixen_public_library_carlana_mezzalira_1026833,Brixen Public Library Carlana Mezzalira 1026833 Exteriors P Brixen Public Library Carlana Mezzalira,unknown,unknown,unknown,unknown,unknown,"['i_p_brixen_public_library_carlana_mezzalira_1026833_exteriors_p_brixen_public_library_carlana_mezzalira_1026833_p_brixen_public_library_carlana_mezzalira_1026833_exteriors_p_brixen_public_library_carlana_mezzalira_1026833_exterior_1', 'i_p_brixen_public_library_carlana_mezzalira_1026833_exteriors_p_brixen_public_library_carlana_mezzalira_1026833_p_brixen_public_library_carlana_mezzalira_1026833_exteriors_p_brixen_public_library_carlana_mezzalira_1026833_exterior_2', 'i_p_brixen_public_library_carlana_mezzalira_1026833_exteriors_p_brixen_public_library_carlana_mezzalira_1026833_p_brixen_public_library_carlana_mezzalira_1026833_exteriors_p_brixen_public_library_carlana_mezzalira_1026833_exterior_3', 'i_p_brixen_public_library_carlana_mezzalira_1026833_exteriors_p_brixen_public_library_carlana_mezzalira_1026833_p_brixen_public_library_carlana_mezzalira_1026833_exteriors_p_brixen_public_library_carlana_mezzalira_1026833_exterior_4', 'i_p_brixen_public_library_carlana_mezzalira_1026833_exteriors_p_brixen_public_library_carlana_mezzalira_1026833_p_brixen_public_library_carlana_mezzalira_1026833_exteriors_p_brixen_public_library_carlana_mezzalira_1026833_exterior_5']",[],[],46.7104236,11.6524696
p_brixen_public_library_carlana_mezzalira_1026833_interiors_p_brixen_public_library_carlana_mezzalira_1026833,Brixen Public Library Carlana Mezzalira 1026833 Interiors P Brixen Public Library Carlana Mezzalira,unknown,unknown,unknown,unknown,unknown,"['i_p_brixen_public_library_carlana_mezzalira_1026833_interiors_p_brixen_public_library_carlana_mezzalira_1026833_p_brixen_public_library_carlana_mezzalira_1026833_interiors_p_brixen_public_library_carlana_mezzalira_1026833_interior_1', 'i_p_brixen_public_library_carlana_mezzalira_1026833_interiors_p_brixen_public_library_carlana_mezzalira_1026833_p_brixen_public_library_carlana_mezzalira_1026833_interiors_p_brixen_public_library_carlana_mezzalira_1026833_interior_2', 'i_p_brixen_public_library_carlana_mezzalira_1026833_interiors_p_brixen_public_library_carlana_mezzalira_1026833_p_brixen_public_library_carlana_mezzalira_1026833_interiors_p_brixen_public_library_carlana_mezzalira_1026833_interior_3', 'i_p_brixen_public_library_carlana_mezzalira_1026833_interiors_p_brixen_public_library_carlana_mezzalira_1026833_p_brixen_public_library_carlana_mezzalira_1026833_interiors_p_brixen_public_library_carlana_mezzalira_1026833_interior_4', 'i_p_brixen_public_library_carlana_mezzalira_1026833_interiors_p_brixen_public_library_carlana_mezzalira_1026833_p_brixen_public_library_carlana_mezzalira_1026833_interiors_p_brixen_public_library_carlana_mezzalira_1026833_interior_5']",[],[],46.7104236,11.6524696
p_calder_gardens_museum_herzog_de_meuron_1034362_diagrams_p_calder_gardens_museum_herzog_de_meuron_1034362,Calder Gardens Museum Herzog De Meuron 1034362 Diagrams P Calder Gardens Museum Herzog De Meuron,unknown,unknown,unknown,unknown,unknown,"['i_p_calder_gardens_museum_herzog_de_meuron_1034362_diagrams_p_calder_gardens_museum_herzog_de_meuron_1034362_p_calder_gardens_museum_herzog_de_meuron_1034362_diagrams_p_calder_gardens_museum_herzog_de_meuron_1034362_diagram_1', 'i_p_calder_gardens_museum_herzog_de_meuron_1034362_diagrams_p_calder_gardens_museum_herzog_de_meuron_1034362_p_calder_gardens_museum_herzog_de_meuron_1034362_diagrams_p_calder_gardens_museum_herzog_de_meuron_1034362_diagram_2', 'i_p_calder_gardens_museum_herzog_de_meuron_1034362_diagrams_p_calder_gardens_museum_herzog_de_meuron_1034362_p_calder_gardens_museum_herzog_de_meuron_1034362_diagrams_p_calder_gardens_museum_herzog_de_meuron_1034362_diagram_3']",[],[],39.9525839,-75.1652215
p_calder_gardens_museum_herzog_de_meuron_1034362_exteriors_p_calder_gardens_museum_herzog_de_meuron_1034362,Calder Gardens Museum Herzog De Meuron 1034362 Exteriors P Calder Gardens Museum Herzog De Meuron,unknown,unknown,unknown,unknown,unknown,"['i_p_calder_gardens_museum_herzog_de_meuron_1034362_exteriors_p_calder_gardens_museum_herzog_de_meuron_1034362_p_calder_gardens_museum_herzog_de_meuron_1034362_exteriors_p_calder_gardens_museum_herzog_de_meuron_1034362_exterior_1', 'i_p_calder_gardens_museum_herzog_de_meuron_1034362_exteriors_p_calder_gardens_museum_herzog_de_meuron_1034362_p_calder_gardens_museum_herzog_de_meuron_1034362_exteriors_p_calder_gardens_museum_herzog_de_meuron_1034362_exterior_2', 'i_p_calder_gardens_museum_herzog_de_meuron_1034362_exteriors_p_calder_gardens_museum_herzog_de_meuron_1034362_p_calder_gardens_museum_herzog_de_meuron_1034362_exteriors_p_calder_gardens_museum_herzog_de_meuron_1034362_exterior_3', 'i_p_calder_gardens_museum_herzog_de_meuron_1034362_exteriors_p_calder_gardens_museum_herzog_de_meuron_1034362_p_calder_gardens_museum_herzog_de_meuron_1034362_exteriors_p_calder_gardens_museum_herzog_de_meuron_1034362_exterior_4', 'i_p_calder_gardens_museum_herzog_de_meuron_1034362_exteriors_p_calder_gardens_museum_herzog_de_meuron_1034362_p_calder_gardens_museum_herzog_de_meuron_1034362_exteriors_p_calder_gardens_museum_herzog_de_meuron_1034362_exterior_5']",[],[],39.9525839,-75.1652215
p_calder_gardens_museum_herzog_de_meuron_1034362_interiors_p_calder_gardens_museum_herzog_de_meuron_1034362,Calder Gardens Museum Herzog De Meuron 1034362 Interiors P Calder Gardens Museum Herzog De Meuron,unknown,unknown,unknown,unknown,unknown,"['i_p_calder_gardens_museum_herzog_de_meuron_1034362_interiors_p_calder_gardens_museum_herzog_de_meuron_1034362_p_calder_gardens_museum_herzog_de_meuron_1034362_interiors_p_calder_gardens_museum_herzog_de_meuron_1034362_interior_1', 'i_p_calder_gardens_museum_herzog_de_meuron_1034362_interiors_p_calder_gardens_museum_herzog_de_meuron_1034362_p_calder_gardens_museum_herzog_de_meuron_1034362_interiors_p_calder_gardens_museum_herzog_de_meuron_1034362_interior_2', 'i_p_calder_gardens_museum_herzog_de_meuron_1034362_interiors_p_calder_gardens_museum_herzog_de_meuron_1034362_p_calder_gardens_museum_herzog_de_meuron_1034362_interiors_p_calder_gardens_museum_herzog_de_meuron_1034362_interior_3', 'i_p_calder_gardens_museum_herzog_de_meuron_1034362_interiors_p_calder_gardens_museum_herzog_de_meuron_1034362_p_calder_gardens_museum_herzog_de_meuron_1034362_interiors_p_calder_gardens_museum_herzog_de_meuron_1034362_interior_4', 'i_p_calder_gardens_museum_herzog_de_meuron_1034362_interiors_p_calder_gardens_museum_herzog_de_meuron_1034362_p_calder_gardens_museum_herzog_de_meuron_1034362_interiors_p_calder_gardens_museum_herzog_de_meuron_1034362_interior_5']",[],[],39.9525839,-75.1652215
p_canopy_blue_temple_1035642_diagrams_p_canopy_blue_temple_1035642,Canopy Blue Temple 1035642 Diagrams P Canopy Blue Temple,unknown,unknown,unknown,unknown,unknown,"['i_p_canopy_blue_temple_1035642_diagrams_p_canopy_blue_temple_1035642_p_canopy_blue_temple_1035642_diagrams_p_canopy_blue_temple_1035642_diagram_1', 'i_p_canopy_blue_temple_1035642_diagrams_p_canopy_blue_temple_1035642_p_canopy_blue_temple_1035642_diagrams_p_canopy_blue_temple_1035642_diagram_2', 'i_p_canopy_blue_temple_1035642_diagrams_p_canopy_blue_temple_1035642_p_canopy_blue_temple_1035642_diagrams_p_canopy_blue_temple_1035642_diagram_3']",[],[],0.0,0.0
p_canopy_blue_temple_1035642_exteriors_p_canopy_blue_temple_1035642,Canopy Blue Temple 1035642 Exteriors P Canopy Blue Temple,unknown,unknown,unknown,unknown,unknown,"['i_p_canopy_blue_temple_1035642_exteriors_p_canopy_blue_temple_1035642_p_canopy_blue_temple_1035642_exteriors_p_canopy_blue_temple_1035642_exterior_1', 'i_p_canopy_blue_temple_1035642_exteriors_p_canopy_blue_temple_1035642_p_canopy_blue_temple_1035642_exteriors_p_canopy_blue_temple_1035642_exterior_2']",[],[],0.0,0.0
p_canopy_blue_temple_1035642_interiors_p_canopy_blue_temple_1035642,Canopy Blue Temple 1035642 Interiors P Canopy Blue Temple,unknown,unknown,unknown,unknown,unknown,"['i_p_canopy_blue_temple_1035642_interiors_p_canopy_blue_temple_1035642_p_canopy_blue_temple_1035642_interiors_p_canopy_blue_temple_1035642_interior_1', 'i_p_canopy_blue_temple_1035642_interiors_p_canopy_blue_temple_1035642_p_canopy_blue_temple_1035642_interiors_p_canopy_blue_temple_1035642_interior_2', 'i_p_canopy_blue_temple_1035642_interiors_p_canopy_blue_temple_1035642_p_canopy_blue_temple_1035642_interiors_p_canopy_blue_temple_1035642_interior_3', 'i_p_canopy_blue_temple_1035642_interiors_p_canopy_blue_temple_1035642_p_canopy_blue_temple_1035642_interiors_p_canopy_blue_temple_1035642_interior_4', 'i_p_canopy_blue_temple_1035642_interiors_p_canopy_blue_temple_1035642_p_canopy_blue_temple_1035642_interiors_p_canopy_blue_temple_1035642_interior_5']",[],[],0.0,0.0
p_center_for_intangible_cultural_heritage_1035396_diagrams_p_center_for_intangible_cultural_heritage_1035396,Center For Intangible Cultural Heritage 1035396 Diagrams P Center For Intangible Cultural Heritage,unknown,unknown,unknown,unknown,unknown,"['i_p_center_for_intangible_cultural_heritage_1035396_diagrams_p_center_for_intangible_cultural_heritage_1035396_p_center_for_intangible_cultural_heritage_1035396_diagrams_p_center_for_intangible_cultural_heritage_1035396_diagram_1', 'i_p_center_for_intangible_cultural_heritage_1035396_diagrams_p_center_for_intangible_cultural_heritage_1035396_p_center_for_intangible_cultural_heritage_1035396_diagrams_p_center_for_intangible_cultural_heritage_1035396_diagram_2', 'i_p_center_for_intangible_cultural_heritage_1035396_diagrams_p_center_for_intangible_cultural_heritage_1035396_p_center_for_intangible_cultural_heritage_1035396_diagrams_p_center_for_intangible_cultural_heritage_1035396_diagram_3']",[],[],37.4768953,126.8629512
p_center_for_intangible_cultural_heritage_1035396_exteriors_p_center_for_intangible_cultural_heritage_1035396,Center For Intangible Cultural Heritage 1035396 Exteriors P Center For Intangible Cultural Heritage,unknown,unknown,unknown,unknown,unknown,"['i_p_center_for_intangible_cultural_heritage_1035396_exteriors_p_center_for_intangible_cultural_heritage_1035396_p_center_for_intangible_cultural_heritage_1035396_exteriors_p_center_for_intangible_cultural_heritage_1035396_exterior_1', 'i_p_center_for_intangible_cultural_heritage_1035396_exteriors_p_center_for_intangible_cultural_heritage_1035396_p_center_for_intangible_cultural_heritage_1035396_exteriors_p_center_for_intangible_cultural_heritage_1035396_exterior_2', 'i_p_center_for_intangible_cultural_heritage_1035396_exteriors_p_center_for_intangible_cultural_heritage_1035396_p_center_for_intangible_cultural_heritage_1035396_exteriors_p_center_for_intangible_cultural_heritage_1035396_exterior_3', 'i_p_center_for_intangible_cultural_heritage_1035396_exteriors_p_center_for_intangible_cultural_heritage_1035396_p_center_for_intangible_cultural_heritage_1035396_exteriors_p_center_for_intangible_cultural_heritage_1035396_exterior_4', 'i_p_center_for_intangible_cultural_heritage_1035396_exteriors_p_center_for_intangible_cultural_heritage_1035396_p_center_for_intangible_cultural_heritage_1035396_exteriors_p_center_for_intangible_cultural_heritage_1035396_exterior_5']",[],[],37.4768953,126.8629512
p_center_for_intangible_cultural_heritage_1035396_interiors_p_center_for_intangible_cultural_heritage_1035396,Center For Intangible Cultural Heritage 1035396 Interiors P Center For Intangible Cultural Heritage,unknown,unknown,unknown,unknown,unknown,"['i_p_center_for_intangible_cultural_heritage_1035396_interiors_p_center_for_intangible_cultural_heritage_1035396_p_center_for_intangible_cultural_heritage_1035396_interiors_p_center_for_intangible_cultural_heritage_1035396_interior_1', 'i_p_center_for_intangible_cultural_heritage_1035396_interiors_p_center_for_intangible_cultural_heritage_1035396_p_center_for_intangible_cultural_heritage_1035396_interiors_p_center_for_intangible_cultural_heritage_1035396_interior_2']",[],[],37.4768953,126.8629512
p_charlotte_william_bloomberg_medford_publ_987376_diagrams_p_charlotte_william_bloomberg_medford_publ_987376,Charlotte William Bloomberg Medford Publ 987376 Diagrams P Charlotte William Bloomberg Medford Publ,unknown,unknown,unknown,unknown,unknown,"['i_p_charlotte_william_bloomberg_medford_publ_987376_diagrams_p_charlotte_william_bloomberg_medford_publ_987376_p_charlotte_william_bloomberg_medford_publ_987376_diagrams_p_charlotte_william_bloomberg_medford_publ_987376_diagram_1', 'i_p_charlotte_william_bloomberg_medford_publ_987376_diagrams_p_charlotte_william_bloomberg_medford_publ_987376_p_charlotte_william_bloomberg_medford_publ_987376_diagrams_p_charlotte_william_bloomberg_medford_publ_987376_diagram_2', 'i_p_charlotte_william_bloomberg_medford_publ_987376_diagrams_p_charlotte_william_bloomberg_medford_publ_987376_p_charlotte_william_bloomberg_medford_publ_987376_diagrams_p_charlotte_william_bloomberg_medford_publ_987376_diagram_3']",[],[],42.3230112,-122.8767396
p_charlotte_william_bloomberg_medford_publ_987376_exteriors_p_charlotte_william_bloomberg_medford_publ_987376,Charlotte William Bloomberg Medford Publ 987376 Exteriors P Charlotte William Bloomberg Medford Publ,unknown,unknown,unknown,unknown,unknown,"['i_p_charlotte_william_bloomberg_medford_publ_987376_exteriors_p_charlotte_william_bloomberg_medford_publ_987376_p_charlotte_william_bloomberg_medford_publ_987376_exteriors_p_charlotte_william_bloomberg_medford_publ_987376_exterior_1', 'i_p_charlotte_william_bloomberg_medford_publ_987376_exteriors_p_charlotte_william_bloomberg_medford_publ_987376_p_charlotte_william_bloomberg_medford_publ_987376_exteriors_p_charlotte_william_bloomberg_medford_publ_987376_exterior_2']",[],[],42.3230112,-122.8767396
p_charlotte_william_bloomberg_medford_publ_987376_interiors_p_charlotte_william_bloomberg_medford_publ_987376,Charlotte William Bloomberg Medford Publ 987376 Interiors P Charlotte William Bloomberg Medford Publ,unknown,unknown,unknown,unknown,unknown,"['i_p_charlotte_william_bloomberg_medford_publ_987376_interiors_p_charlotte_william_bloomberg_medford_publ_987376_p_charlotte_william_bloomberg_medford_publ_987376_interiors_p_charlotte_william_bloomberg_medford_publ_987376_interior_1', 'i_p_charlotte_william_bloomberg_medford_publ_987376_interiors_p_charlotte_william_bloomberg_medford_publ_987376_p_charlotte_william_bloomberg_medford_publ_987376_interiors_p_charlotte_william_bloomberg_medford_publ_987376_interior_2', 'i_p_charlotte_william_bloomberg_medford_publ_987376_interiors_p_charlotte_william_bloomberg_medford_publ_987376_p_charlotte_william_bloomberg_medford_publ_987376_interiors_p_charlotte_william_bloomberg_medford_publ_987376_interior_3', 'i_p_charlotte_william_bloomberg_medford_publ_987376_interiors_p_charlotte_william_bloomberg_medford_publ_987376_p_charlotte_william_bloomberg_medford_publ_987376_interiors_p_charlotte_william_bloomberg_medford_publ_987376_interior_4', 'i_p_charlotte_william_bloomberg_medford_publ_987376_interiors_p_charlotte_william_bloomberg_medford_publ_987376_p_charlotte_william_bloomberg_medford_publ_987376_interiors_p_charlotte_william_bloomberg_medford_publ_987376_interior_5']",[],[],42.3230112,-122.8767396
